系統ｺｰﾄﾞ,路線ｺｰﾄﾞ,方向ｺｰﾄﾞ,並順,バス停標柱ｺｰﾄﾞ
2911,00,1,20,41275101
2911,00,1,21,41270101
2911,00,1,22,32011901
2911,00,2,1,32011903
2911,00,2,2,41270501
2911,00,2,3,41275501
2911,00,2,4,41260501
2911,00,2,5,02010701
2911,00,2,6,34010701
2911,00,2,7,41285701
2911,00,2,8,41315101
2911,00,2,9,11005101
2911,00,2,10,15150101
2911,00,2,11,45030101
2911,00,2,12,45035101
2911,00,2,13,12055101
2911,00,2,14,21075101
2911,00,2,15,34035101
2911,00,2,16,04010101
2911,00,2,17,34045101
2911,00,2,18,22205101
2911,00,2,19,21015101
2911,00,2,20,42010101
2911,00,2,21,03000301
2911,00,2,22,32005302
2911,01,2,1,45030101
2911,01,2,2,45035101
2911,01,2,3,12055101
2911,01,2,4,21075101
2911,01,2,5,34035101
2911,01,2,6,04010101
2911,01,2,7,34045101
2911,01,2,8,22205101
2911,01,2,9,21015101
2911,01,2,10,42010101
2911,01,2,11,03000301
2911,01,2,12,32005302
2912,00,1,1,32005702
2912,00,1,2,03000501
2912,00,1,3,42010501
2912,00,1,4,21015501
2912,00,1,5,22205501
2912,00,1,6,22215201
2912,00,1,7,65015101
2912,00,1,8,22010101
2912,00,1,9,05115101
2912,00,1,10,62105301
2912,00,1,11,12040101
2912,00,1,12,03015101
2912,00,1,13,03010301
2912,00,1,14,03025101
2912,00,1,15,03020301
2912,00,1,16,71005301
2912,00,1,17,71000501
2912,00,1,18,03005501
2912,00,1,19,65030501
2912,00,1,20,52000501
2912,00,1,21,03000301
2912,00,1,22,32005302
2912,00,2,1,32005701
2912,00,2,2,03000701
2912,00,2,3,52000101
2912,00,2,4,65030101
2912,00,2,5,03005101
2912,00,2,6,71000101
2912,00,2,7,71005701
2912,00,2,8,03020701
2912,00,2,9,03025501
2912,00,2,10,03010701
2912,00,2,11,03015501
2912,00,2,12,12040501
2912,00,2,13,62105701
2912,00,2,14,05115501
2912,00,2,15,22010501
2912,00,2,16,22010502
2912,00,2,17,65015501
2912,00,2,18,22215601
2912,00,2,19,22205101
2912,00,2,20,21015101
2912,00,2,21,42010101
2912,00,2,22,03000301
2912,00,2,23,32005302
2912,01,1,1,32005702
2912,01,1,2,03000701
2912,01,1,3,22010101
2912,01,1,4,05115101
2912,01,1,5,62105301
2912,01,1,6,12040101
2912,01,1,7,03015101
2912,01,1,8,03010301
2912,01,1,9,03025101
2912,01,1,10,03020301
2912,01,1,11,71005301
2912,01,1,12,71000501
2912,01,1,13,03005501
2912,01,1,14,65030501
2912,01,1,15,52000501
2912,01,1,16,03000301
2912,01,1,17,32005302
2912,01,2,1,32005701
2912,01,2,2,03000701
2912,01,2,3,52000101
2912,01,2,4,65030101
2912,01,2,5,03005101
2912,01,2,6,71000101
2912,01,2,7,71005701
2912,01,2,8,03020701
2912,01,2,9,03025501
2912,01,2,10,03010701
2912,01,2,11,03015501
2912,01,2,12,12040501
2912,01,2,13,62105701
2912,01,2,14,05115501
2912,01,2,15,22010501
2912,01,2,16,03000301
2912,01,2,17,32005302
2912,02,1,1,32005702
2912,02,1,2,03000701
2912,02,1,3,22010101
2912,02,1,4,05115101
2912,02,1,5,62105301
2912,02,1,6,12040301
2912,02,1,7,03005501
2912,02,1,8,65030501
2912,02,1,9,52000501
2912,02,1,10,03000301
2912,02,1,11,32005302
2912,03,1,1,32005702
2912,03,1,2,03000501
2912,03,1,3,42010501
2912,03,1,4,02017301
2912,03,1,5,34038301
2912,03,1,6,62050501
2912,03,1,7,34028701
2912,03,1,8,34043101
2912,03,1,9,34038101
2912,03,1,10,21015501
2912,03,1,11,22205501
2912,03,1,12,22215201
2912,03,1,13,65015101
2912,03,1,14,22010101
2912,03,1,15,05115101
2912,03,1,16,62105301
2912,03,1,17,12040101
2912,03,1,18,03015101
2912,03,1,19,03010301
2912,03,1,20,03025101
2912,03,1,21,03020301
2912,03,1,22,71005301
2912,03,1,23,71000501
2912,03,1,24,03005501
2912,03,1,25,65030501
2912,03,1,26,52000501
2912,03,1,27,03000301
2912,03,1,28,32005302
3011,00,1,1,32020003
3011,00,1,2,22130501
3011,00,1,3,51090501
3011,00,1,4,52290501
3011,00,1,5,34025701
3011,00,1,6,05128501
3011,00,1,7,05125301
3011,00,1,8,22210301
3011,00,1,9,31087301
3011,00,1,10,22207301
3011,00,1,11,22223301
3011,00,1,12,42023501
3011,00,1,13,13022601
3011,00,1,14,62084101
3011,00,1,15,32012901
3011,00,2,1,32012904
3011,00,2,2,62084301
3011,00,2,3,13022201
3011,00,2,4,42023701
3011,00,2,5,22223701
3011,00,2,6,22207701
3011,00,2,7,31087701
3011,00,2,8,22210701
3011,00,2,9,05125101
3011,00,2,10,05128101
3011,00,2,11,34025102
3011,00,2,12,52290101
3011,00,2,13,51090101
3011,00,2,14,22130101
3011,00,2,15,32020301
3012,00,1,1,32020003
3012,00,1,2,22130501
3012,00,1,3,51090501
3012,00,1,4,52290501
3012,00,1,5,34025701
3012,00,1,6,05128501
3012,00,1,7,05125501
3012,00,1,8,31086301
3012,00,1,9,65035301
3012,00,1,10,65036301
3012,00,1,11,13035501
3012,00,1,12,62070501
3012,00,1,13,62065301
3012,00,1,14,32012901
3012,00,1,15,32012905
3012,00,1,16,62084501
3012,00,1,17,35107401
3012,00,1,18,41293401
3012,00,1,19,62053401
3012,00,1,20,62056801
3012,00,1,21,62052901
3012,00,2,1,62052902
3012,00,2,2,62056801
3012,00,2,3,62053801
3012,00,2,4,41293801
3012,00,2,5,35107801
3012,00,2,6,62084100
3012,00,2,7,62084101
3012,00,2,8,32012901
3012,00,2,9,32012904
3012,00,2,10,62065101
3012,00,2,11,13035101
3012,00,2,12,65036701
3012,00,2,13,65035701
3012,00,2,14,31086701
3012,00,2,15,05125101
3012,00,2,16,05128101
3012,00,2,17,34025102
3012,00,2,18,52290101
3012,00,2,19,51090101
3012,00,2,20,22130101
3012,00,2,21,32020301
3012,01,1,1,32020003
3012,01,1,2,22130501
3012,01,1,3,51090501
3012,01,1,4,52290501
3012,01,1,5,34025701
3012,01,1,6,05128501
3012,01,1,7,05125501
3012,01,1,8,31086301
3012,01,1,9,65035301
3012,01,1,10,65036301
3012,01,1,11,13035501
3012,01,1,12,62070501
3012,01,1,13,62065301
3012,01,1,14,32012901
3012,01,1,15,32012905
3012,01,1,16,62084501
3012,01,1,17,35107301
3012,01,1,18,33023301
3012,01,1,19,11202101
3012,01,1,20,62085301
3012,01,2,1,62085701
3012,01,2,2,11202701
3012,01,2,3,33023701
3012,01,2,4,35107801
3012,01,2,5,62084100
3012,01,2,6,62084101
3012,01,2,7,32012901
3012,01,2,8,32012904
3012,01,2,9,62065101
3012,01,2,10,13035101
3012,01,2,11,65036701
3012,01,2,12,65035701
3012,01,2,13,31086701
3012,01,2,14,05125101
3012,01,2,15,05128101
3012,01,2,16,34025102
3012,01,2,17,52290101
3012,01,2,18,51090101
3012,01,2,19,22130101
3012,01,2,20,32020301
3111,00,1,1,32025003
3111,00,1,2,52263501
3111,00,1,3,52275501
3111,00,1,4,63005501
3111,00,1,5,52283501
3111,00,1,6,52260501
3111,00,1,7,52265501
3111,00,2,1,52265103
3111,00,2,2,52260101
3111,00,2,3,52283101
3111,00,2,4,63005101
3111,00,2,5,52275101
3111,00,2,6,52263101
3111,00,2,7,32025101
3111,01,1,1,32025003
3111,01,1,2,52263501
3111,01,1,3,52275501
3111,01,1,4,63005501
3111,01,1,5,52283501
3111,01,1,6,52260501
3111,01,1,7,52265501
3111,01,1,8,52262501
3111,01,1,9,11162301
3111,01,1,10,52037301
3111,01,1,11,52038501
3111,01,1,12,22495901
3111,01,1,13,22496701
3111,01,1,14,01040701
3111,01,1,15,11160701
3111,01,1,16,62085701
3111,01,1,17,13020701
3111,01,1,18,62084101
3111,01,1,19,32012901
3111,01,2,1,32012902
3111,01,2,2,62084301
3111,01,2,3,13020301
3111,01,2,4,62085301
3111,01,2,5,11160301
3111,01,2,6,01040301
3111,01,2,7,22496301
3111,01,2,8,22495101
3111,01,2,9,52038101
3111,01,2,10,52037701
3111,01,2,11,11162701
3111,01,2,12,52262101
3111,01,2,13,52265103
3111,01,2,14,52260101
3111,01,2,15,52283101
3111,01,2,16,63005101
3111,01,2,17,52275101
3111,01,2,18,52263101
3111,01,2,19,32025101
3111,02,1,1,32025003
3111,02,1,2,52263501
3111,02,1,3,52275501
3111,02,1,4,63005501
3111,02,1,5,52283501
3111,02,1,6,52260501
3111,02,1,7,52265501
3111,02,1,8,52262501
3111,02,1,9,11162301
3111,02,1,10,52037301
3111,02,1,11,52038501
3111,02,1,12,22495901
3111,02,1,13,22496701
3111,02,1,14,01040701
3111,02,1,15,11160701
3111,02,2,1,11160301
3111,02,2,2,01040301
3111,02,2,3,22496301
3111,02,2,4,22495101
3111,02,2,5,52038101
3111,02,2,6,52037701
3111,02,2,7,11162701
3111,02,2,8,52262101
3111,02,2,9,52265103
3111,02,2,10,52260101
3111,02,2,11,52283101
3111,02,2,12,63005101
3111,02,2,13,52275101
3111,02,2,14,52263101
3111,02,2,15,32025101
3112,00,1,1,32025004
3112,00,1,2,52285501
3112,00,1,3,45000401
3112,00,1,4,01145401
3112,00,1,5,01146601
3112,00,1,6,01148701
3112,00,1,7,52293701
3112,00,1,8,52260701
3112,00,1,9,41138701
3112,00,1,10,41139701
3112,00,1,11,34025101
3112,00,1,12,34025102
3112,00,1,13,52290101
3112,00,1,14,51090101
3112,00,1,15,22130101
3112,00,1,16,32020301
3112,00,2,1,32020002
3112,00,2,2,22130501
3112,00,2,3,51090501
3112,00,2,4,52290501
3112,00,2,5,34025501
3112,00,2,6,41139301
3112,00,2,7,41138301
3112,00,2,8,52260301
3112,00,2,9,52293301
3112,00,2,10,01148301
3112,00,2,11,01146201
3112,00,2,12,01145801
3112,00,2,13,45000801
3112,00,2,14,52285101
3112,00,2,15,32025101
3112,02,1,1,52260701
3112,02,1,2,41138701
3112,02,1,3,41139701
3112,02,1,4,34025101
3112,02,1,5,34025102
3112,02,1,6,52290101
3112,02,1,7,51090101
3112,02,1,8,22130101
3112,02,1,9,32020301
3211,00,1,1,64035902
3211,00,1,2,22555301
3211,00,1,3,55095501
3211,00,1,4,03040301
3211,00,1,5,31008301
3211,00,1,6,31005301
3211,00,1,7,35170301
3211,00,1,8,62008301
3211,00,1,9,62040501
3211,00,1,10,01175000
3211,00,1,11,01175003
3211,00,1,12,71110301
3211,00,1,13,71115301
3211,00,1,14,71120301
3211,00,1,15,71125301
3211,00,1,16,41100301
3211,00,1,17,22285300
3211,00,1,18,22285301
3211,00,1,19,22215301
3211,00,1,20,22205301
3211,00,1,21,34030501
3211,00,1,22,52125501
3211,00,1,23,42008501
3211,00,1,24,71202501
3211,00,1,25,21007501
3211,00,1,26,01005901
3211,00,2,1,01005101
3211,00,2,2,21007101
3211,00,2,3,71202101
3211,00,2,4,42008101
3211,00,2,5,52125101
3211,00,2,6,34030101
3211,00,2,7,22205702
3211,00,2,8,22215701
3211,00,2,9,22285701
3211,00,2,10,41100701
3211,00,2,11,71125701
3211,00,2,12,71120701
3211,00,2,13,71115701
3211,00,2,14,71110701
3211,00,2,15,01175701
3211,00,2,16,01175101
3211,00,2,17,62040101
3211,00,2,18,62008701
3211,00,2,19,35170701
3211,00,2,20,31005701
3211,00,2,21,31008701
3211,00,2,22,03040102
3211,00,2,23,55095701
3211,00,2,24,22555701
3211,00,2,25,64035901
3211,01,1,1,64035902
3211,01,1,2,22555301
3211,01,1,3,55095501
3211,01,1,4,03040301
3211,01,1,5,31008301
3211,01,1,6,31005301
3211,01,1,7,35170301
3211,01,1,8,62008301
3211,01,1,9,62040501
3211,01,1,10,01175000
3211,01,1,11,01175003
3211,01,1,12,71110301
3211,01,1,13,71115301
3211,01,1,14,71120301
3211,01,1,15,71125301
3211,01,1,16,41100301
3211,01,1,17,22285300
3211,01,1,18,22285301
3211,01,1,19,22215301
3211,01,1,20,22205301
3211,01,1,21,34030501
3211,01,1,22,52125501
3211,01,1,23,42008501
3211,01,1,24,52120301
3211,01,1,25,22220101
3211,01,1,26,22220901
3211,01,2,1,22220902
3211,01,2,2,52120701
3211,01,2,3,42008101
3211,01,2,4,52125101
3211,01,2,5,34030101
3211,01,2,6,22205702
3211,01,2,7,22215701
3211,01,2,8,22285701
3211,01,2,9,41100701
3211,01,2,10,71125701
3211,01,2,11,71120701
3211,01,2,12,71115701
3211,01,2,13,71110701
3211,01,2,14,01175701
3211,01,2,15,01175101
3211,01,2,16,62040101
3211,01,2,17,62008701
3211,01,2,18,35170701
3211,01,2,19,31005701
3211,01,2,20,31008701
3211,01,2,21,03040102
3211,01,2,22,55095701
3211,01,2,23,22555701
3211,01,2,24,64035901
3211,04,1,1,01175003
3211,04,1,2,71110301
3211,04,1,3,71115301
3211,04,1,4,71120301
3211,04,1,5,71125301
3211,04,1,6,41100301
3211,04,1,7,22285300
3211,04,1,8,22285301
3211,04,1,9,22215301
3211,04,1,10,22205301
3211,04,1,11,34030501
3211,04,1,12,52125501
3211,04,1,13,42008501
3211,04,1,14,52120301
3211,04,1,15,22220101
3211,04,1,16,22220901
3211,04,2,1,22220902
3211,04,2,2,52120701
3211,04,2,3,42008101
3211,04,2,4,52125101
3211,04,2,5,34030101
3211,04,2,6,22205702
3211,04,2,7,22215701
3211,04,2,8,22285701
3211,04,2,9,41100701
3211,04,2,10,71125701
3211,04,2,11,71120701
3211,04,2,12,71115701
3211,04,2,13,71110701
3211,04,2,14,01175000
3212,00,1,1,22560507
3212,00,1,2,01105501
3212,00,1,3,03060501
3212,00,1,4,03055501
3212,00,1,5,64003501
3212,00,1,6,32110501
3212,00,1,7,21110501
3212,00,1,8,41335501
3212,00,1,9,41334501
3212,00,1,10,41340501
3212,00,1,11,82000501
3212,00,1,12,01095501
3212,00,1,13,05035301
3212,00,1,14,11115301
3212,00,1,15,11120301
3212,00,1,16,15035301
3212,00,1,17,15040301
3212,00,1,18,12045501
3212,00,1,19,51080501
3212,00,1,20,65000501
3212,00,1,21,31240501
3212,00,1,22,22265302
3212,00,1,23,41250501
3212,00,2,1,41250701
3212,00,2,2,31240101
3212,00,2,3,65000101
3212,00,2,4,51080101
3212,00,2,5,12045701
3212,00,2,6,15040701
3212,00,2,7,15035701
3212,00,2,8,11120701
3212,00,2,9,11115701
3212,00,2,10,05035101
3212,00,2,11,01095101
3212,00,2,12,82000102
3212,00,2,13,41340100
3212,00,2,14,41340101
3212,00,2,15,41334101
3212,00,2,16,41335101
3212,00,2,17,21110101
3212,00,2,18,32110101
3212,00,2,19,64003101
3212,00,2,20,03055101
3212,00,2,21,03060101
3212,00,2,22,01105100
3212,00,2,23,01105101
3212,00,2,24,22560102
3215,00,1,1,22560509
3215,00,1,2,01105502
3215,00,1,3,03060501
3215,00,1,4,03055501
3215,00,1,5,42115301
3215,00,1,6,55005501
3215,00,1,7,52165501
3215,00,1,8,35060501
3215,00,1,9,35075501
3215,00,1,10,35073501
3215,00,1,11,05030501
3215,00,1,12,15035501
3215,00,1,13,55010502
3215,00,1,14,15045501
3215,00,1,15,31035501
3215,00,1,16,22190501
3215,00,1,17,22185501
3215,00,1,18,62190301
3215,00,1,19,11065301
3215,00,1,20,22265302
3215,00,1,21,41250501
3215,00,2,1,41250701
3215,00,2,2,22265702
3215,00,2,3,11065003
3215,00,2,4,62190701
3215,00,2,5,22185101
3215,00,2,6,22190101
3215,00,2,7,31035101
3215,00,2,8,15045101
3215,00,2,9,55010102
3215,00,2,10,15035101
3215,00,2,11,05030101
3215,00,2,12,35073101
3215,00,2,13,35075101
3215,00,2,14,35060101
3215,00,2,15,52165101
3215,00,2,16,55005701
3215,00,2,17,42115701
3215,00,2,18,03055101
3215,00,2,19,03060101
3215,00,2,20,01105100
3215,00,2,21,01105101
3215,00,2,22,22560102
3215,01,1,1,22560509
3215,01,1,2,01105502
3215,01,1,3,03060501
3215,01,1,4,03055501
3215,01,1,5,42115301
3215,01,1,6,55005501
3215,01,1,7,52165501
3215,01,1,8,35060501
3215,01,1,9,35075501
3215,01,1,10,35073501
3215,01,1,11,05030501
3215,01,1,12,15035501
3215,01,1,13,55010502
3215,01,1,14,15045501
3215,01,1,15,31035501
3215,01,1,16,22190501
3215,01,1,17,22185501
3215,01,1,18,62190301
3215,01,1,19,11065001
3215,01,2,1,11065003
3215,01,2,2,62190701
3215,01,2,3,22185101
3215,01,2,4,22190101
3215,01,2,5,31035101
3215,01,2,6,15045101
3215,01,2,7,55010102
3215,01,2,8,15035101
3215,01,2,9,05030101
3215,01,2,10,35073101
3215,01,2,11,35075101
3215,01,2,12,35060101
3215,01,2,13,52165101
3215,01,2,14,55005701
3215,01,2,15,42115701
3215,01,2,16,03055101
3215,01,2,17,03060101
3215,01,2,18,01105100
3215,01,2,19,01105101
3215,01,2,20,22560102
3216,00,1,1,22560507
3216,00,1,2,01105501
3216,00,1,3,03060501
3216,00,1,4,03055501
3216,00,1,5,64002501
3216,00,1,6,64003501
3216,00,1,7,32110301
3216,00,1,8,42115101
3216,00,1,9,55005301
3216,00,1,10,35200301
3216,00,1,11,73001301
3216,00,1,12,62130301
3216,00,1,13,01015301
3216,00,1,14,02236301
3216,00,1,15,62155301
3216,00,1,16,22575500
3216,00,1,17,22575501
3216,00,1,18,21055501
3216,00,1,19,21060501
3216,00,1,20,11035500
3216,00,1,21,11035501
3216,00,1,22,55125701
3216,00,1,23,62110700
3216,00,1,24,62110101
3216,00,1,25,11030701
3216,00,1,26,11030301
3216,00,1,27,62110501
3216,00,1,28,42138701
3216,00,1,29,12045101
3216,00,1,30,62120101
3216,00,1,31,32117101
3216,00,1,32,35185101
3216,00,1,33,21105701
3216,00,1,34,35075701
3216,00,1,35,35065701
3216,00,1,36,35070101
3216,00,1,37,24080101
3216,00,1,38,21110101
3216,00,1,39,32110101
3216,00,1,40,64003101
3216,00,1,41,64002101
3216,00,1,42,03055101
3216,00,1,43,03060101
3216,00,1,44,01105100
3216,00,1,45,01105101
3216,00,1,46,22560102
3216,00,2,1,22560507
3216,00,2,2,01105501
3216,00,2,3,03060501
3216,00,2,4,03055501
3216,00,2,5,64002501
3216,00,2,6,64003501
3216,00,2,7,32110501
3216,00,2,8,21110501
3216,00,2,9,24080501
3216,00,2,10,35070301
3216,00,2,11,35065301
3216,00,2,12,35075301
3216,00,2,13,21105301
3216,00,2,14,35185501
3216,00,2,15,32117501
3216,00,2,16,62120501
3216,00,2,17,12045301
3216,00,2,18,42138301
3216,00,2,19,62110101
3216,00,2,20,11030701
3216,00,2,21,11030301
3216,00,2,22,62110501
3216,00,2,23,62110301
3216,00,2,24,55125301
3216,00,2,25,11035102
3216,00,2,26,11035103
3216,00,2,27,21060101
3216,00,2,28,21055101
3216,00,2,29,22575701
3216,00,2,30,62155701
3216,00,2,31,02236701
3216,00,2,32,01015701
3216,00,2,33,62130701
3216,00,2,34,73001701
3216,00,2,35,35200701
3216,00,2,36,55005701
3216,00,2,37,42115501
3216,00,2,38,32110701
3216,00,2,39,64003101
3216,00,2,40,64002101
3216,00,2,41,03055101
3216,00,2,42,03060101
3216,00,2,43,01105100
3216,00,2,44,01105101
3216,00,2,45,22560102
3216,01,1,1,22560507
3216,01,1,2,01105501
3216,01,1,3,03060501
3216,01,1,4,03055501
3216,01,1,5,64002501
3216,01,1,6,64003501
3216,01,1,7,32110301
3216,01,1,8,42115101
3216,01,1,9,55005301
3216,01,1,10,35200301
3216,01,1,11,73001301
3216,01,1,12,62130301
3216,01,1,13,01015301
3216,01,1,14,02236301
3216,01,1,15,62155301
3216,01,1,16,22575500
3216,01,1,17,22575501
3216,01,1,18,21055501
3216,01,1,19,21060501
3216,01,1,20,11035500
3216,01,1,21,11035501
3216,01,1,22,55125701
3216,01,1,23,62110700
3216,01,1,24,62110101
3216,01,1,25,11030701
3216,01,2,1,11030301
3216,01,2,2,62110501
3216,01,2,3,62110301
3216,01,2,4,55125301
3216,01,2,5,11035102
3216,01,2,6,11035103
3216,01,2,7,21060101
3216,01,2,8,21055101
3216,01,2,9,22575701
3216,01,2,10,62155701
3216,01,2,11,02236701
3216,01,2,12,01015701
3216,01,2,13,62130701
3216,01,2,14,73001701
3216,01,2,15,35200701
3216,01,2,16,55005701
3216,01,2,17,42115501
3216,01,2,18,32110701
3216,01,2,19,64003101
3216,01,2,20,64002101
3216,01,2,21,03055101
3216,01,2,22,03060101
3216,01,2,23,01105100
3216,01,2,24,01105101
3216,01,2,25,22560102
3216,02,1,1,11030301
3216,02,1,2,62110501
3216,02,1,3,42138701
3216,02,1,4,12045101
3216,02,1,5,62120101
3216,02,1,6,32117101
3216,02,1,7,35185101
3216,02,1,8,21105701
3216,02,1,9,35075701
3216,02,1,10,35065701
3216,02,1,11,35070101
3216,02,1,12,24080101
3216,02,1,13,21110101
3216,02,1,14,32110101
3216,02,1,15,64003101
3216,02,1,16,64002101
3216,02,1,17,03055101
3216,02,1,18,03060101
3216,02,1,19,01105100
3216,02,1,20,01105101
3216,02,1,21,22560102
3216,02,2,1,22560507
3216,02,2,2,01105501
3216,02,2,3,03060501
3216,02,2,4,03055501
3216,02,2,5,64002501
3216,02,2,6,64003501
3216,02,2,7,32110501
3216,02,2,8,21110501
3216,02,2,9,24080501
3216,02,2,10,35070301
3216,02,2,11,35065301
3216,02,2,12,35075301
3216,02,2,13,21105301
3216,02,2,14,35185501
3216,02,2,15,32117501
3216,02,2,16,62120501
3216,02,2,17,12045301
3216,02,2,18,42138301
3216,02,2,19,62110101
3216,02,2,20,11030701
3312,00,1,1,01175001
3312,00,1,2,71110501
3312,00,1,3,52205501
3312,00,1,4,52020501
3312,00,1,5,21035501
3312,00,1,6,21030501
3312,00,1,7,71225501
3312,00,1,8,01035301
3312,00,1,9,34040301
3312,00,1,10,41315301
3312,00,1,11,41315502
3312,00,1,12,03098501
3312,00,1,13,03099301
3312,00,1,14,51065501
3312,00,1,15,64036901
3312,00,1,16,64036903
3312,00,1,17,51065301
3312,00,1,18,41300301
3312,00,1,19,62080301
3312,00,1,20,62075301
3312,00,1,21,62088301
3312,00,1,22,62086301
3312,00,1,23,15055301
3312,00,1,24,11025301
3312,00,1,25,11020301
3312,00,1,26,52250301
3312,00,1,27,41310301
3312,00,1,28,22345301
3312,00,1,29,35110301
3312,00,1,30,62084101
3312,00,1,31,32012901
3312,00,2,1,32012904
3312,00,2,2,62084702
3312,00,2,3,35110701
3312,00,2,4,22345701
3312,00,2,5,41310701
3312,00,2,6,52250701
3312,00,2,7,11020701
3312,00,2,8,11025701
3312,00,2,9,15055701
3312,00,2,10,62086701
3312,00,2,11,62088701
3312,00,2,12,62075701
3312,00,2,13,62080701
3312,00,2,14,41300701
3312,00,2,15,51065501
3312,00,2,16,64036901
3312,00,2,17,64036902
3312,00,2,18,51065701
3312,00,2,19,03099101
3312,00,2,20,03098101
3312,00,2,21,41315701
3312,00,2,22,34040701
3312,00,2,23,01035101
3312,00,2,24,71225101
3312,00,2,25,21030101
3312,00,2,26,21035101
3312,00,2,27,52020101
3312,00,2,28,52205101
3312,00,2,29,71110701
3312,00,2,30,01175000
3313,00,1,1,01175702
3313,00,1,2,01175501
3313,00,1,3,22570501
3313,00,1,4,22575501
3313,00,1,5,21055501
3313,00,1,6,21060501
3313,00,1,7,11035501
3313,00,1,8,55125701
3313,00,1,9,62110700
3313,00,1,10,62110101
3313,00,1,11,11030701
3313,00,1,12,11030301
3313,00,1,13,62110502
3313,00,1,14,51010501
3313,00,1,15,65010501
3313,00,1,16,55065501
3313,00,1,17,31010701
3313,00,1,18,41255701
3313,00,1,19,11165701
3313,00,1,20,41250701
3313,00,1,21,22265702
3313,00,1,22,11065003
3313,00,1,23,62190701
3313,00,1,24,22185101
3313,00,1,25,22190101
3313,00,1,26,31035101
3313,00,1,27,15045101
3313,00,1,28,55010102
3313,00,1,29,15035301
3313,00,1,30,15040301
3313,00,1,31,12045301
3313,00,1,32,42138301
3313,00,1,33,62110301
3313,00,1,34,55125301
3313,00,1,35,11035102
3313,00,1,36,21060101
3313,00,1,37,21055101
3313,00,1,38,22575101
3313,00,1,39,22570101
3313,00,1,40,01175000
3313,00,2,1,01175702
3313,00,2,2,01175501
3313,00,2,3,22570501
3313,00,2,4,22575501
3313,00,2,5,21055501
3313,00,2,6,21060501
3313,00,2,7,11035501
3313,00,2,8,55125701
3313,00,2,9,62110700
3313,00,2,10,42138701
3313,00,2,11,12045701
3313,00,2,12,15040701
3313,00,2,13,15035501
3313,00,2,14,55010502
3313,00,2,15,15045501
3313,00,2,16,31035501
3313,00,2,17,22190501
3313,00,2,18,22185501
3313,00,2,19,62190301
3313,00,2,20,11065301
3313,00,2,21,22265302
3313,00,2,22,41250301
3313,00,2,23,11165301
3313,00,2,24,41255301
3313,00,2,25,31010101
3313,00,2,26,55065101
3313,00,2,27,65010101
3313,00,2,28,51010101
3313,00,2,29,62110101
3313,00,2,30,11030701
3313,00,2,31,11030301
3313,00,2,32,62110301
3313,00,2,33,55125301
3313,00,2,34,11035102
3313,00,2,35,21060101
3313,00,2,36,21055101
3313,00,2,37,22575101
3313,00,2,38,22570101
3313,00,2,39,01175000
3313,01,1,1,41250701
3313,01,1,2,22265702
3313,01,1,3,11065003
3313,01,1,4,62190701
3313,01,1,5,22185101
3313,01,1,6,22190101
3313,01,1,7,31035101
3313,01,1,8,15045101
3313,01,1,9,55010102
3313,01,1,10,15035301
3313,01,1,11,15040301
3313,01,1,12,12045301
3313,01,1,13,42138301
3313,01,1,14,62110301
3313,01,1,15,55125301
3313,01,1,16,11035102
3313,01,1,17,21060101
3313,01,1,18,21055101
3313,01,1,19,22575101
3313,01,1,20,22570101
3313,01,1,21,01175000
3313,01,2,1,01175702
3313,01,2,2,01175501
3313,01,2,3,22570501
3313,01,2,4,22575501
3313,01,2,5,21055501
3313,01,2,6,21060501
3313,01,2,7,11035501
3313,01,2,8,55125701
3313,01,2,9,62110700
3313,01,2,10,42138701
3313,01,2,11,12045701
3313,01,2,12,15040701
3313,01,2,13,15035501
3313,01,2,14,55010502
3313,01,2,15,15045501
3313,01,2,16,31035501
3313,01,2,17,22190501
3313,01,2,18,22185501
3313,01,2,19,62190301
3313,01,2,20,11065301
3313,01,2,21,22265302
3313,01,2,22,41250501
3313,02,1,1,01175702
3313,02,1,2,01175501
3313,02,1,3,22570501
3313,02,1,4,22575501
3313,02,1,5,21055501
3313,02,1,6,21060501
3313,02,1,7,11035501
